asin,title,categoryName,price,boughtInLastMonth,stars,isBestSeller
42952,French Connection Men Brown Leather Belt,Belts,2096.81,69,4.3,FALSE
22863,Woodland Men Khaki Casual Shoes,Casual Shoes,3257.08,674,4.2,FALSE
43061,Nike Men Black Dutch  T-shirt,Tshirts,3134.19,584,4.6,TRUE
35318,Fabindia Women Anusuya Silver Earrings,Earrings,2964.27,470,4.8,TRUE
11057,Scullers Men Check Purple Shirt,Shirts,3382.17,495,4,FALSE
4126,Fila Men's Fuel HI Black Shoe,Casual Shoes,1667.52,928,3.8,FALSE
34036,Palm Tree Boys Check Blue Shirt,Shirts,880.92,185,4.5,FALSE
25386,Levis Men Beige Brief,Briefs,1036.72,554,4.9,TRUE
2887,Catwalk Women Black Ballerinas,Heels,1510.62,982,4,FALSE
26151,John Miller Men Navy Blue Trousers,Trousers,2750.89,809,3.9,FALSE
18313,Wills Lifestyle Men Grey Striped Sweater,Sweaters,4281.99,350,3.8,FALSE
36750,Little Miss Girls Chatterbox Navy Blue Dress,Dresses,3655.82,658,3.9,FALSE
19744,ADIDAS Originals Men Solid Green Jacket,Jackets,4050.68,82,3.7,FALSE
28346,Idee Men Brown Sunglasses,Sunglasses,2079.39,696,4.4,FALSE
39638,Lotto Men White Sports Shoes,Sports Shoes,2320.94,816,3.9,FALSE
19121,Lotto Men XL Water Man Brown Slippers,Flip Flops,2271.57,327,4.4,FALSE
15255,ADIDAS Originals Women Superstar 2 White Casual Shoes,Casual Shoes,1363.43,182,3.6,FALSE
9167,Locomotive Men Race Blue Jeans,Jeans,775.47,799,3.7,FALSE
25225,Lino Perros Women Blue Handbag,Handbags,3159.12,576,4.3,FALSE
21713,Fossil Men Blue Dial Chronograph Watch CH2752,Watches,4951.48,838,4.3,FALSE
24424,ADIDAS Men Vanquish 5 White Sports Shoes,Sports Shoes,1250.73,175,3.9,FALSE
53540,Amante Women Pack of 2 Bikini Briefs PFFL02,Briefs,710.08,394,4.7,TRUE
21260,Skybags Unisex Brown Backpack,Backpacks,4007.89,66,3.8,FALSE
38989,Gini and Jony Boys Rodeo Yellow T-shirt,Tshirts,1636.64,873,4,FALSE
22031,Vishudh Women Printed Blue Kurta,Kurtas,4233.4,611,4.3,FALSE
45282,Lino Perros Women Turquoise Blue Wallet,Wallets,3667.72,696,4.8,TRUE
5172,Inkfruit Women's Innocence Carrot Orange T-shirt,Tshirts,4755.53,679,4.1,FALSE
34914,Fabindia Printed Olive Dupatta,Dupatta,2340.17,427,4.1,FALSE
49024,Lucera Women Set of Two Silver Ring,Ring,3478.86,867,4.4,FALSE
16250,United Colors of Benetton Women Check Navy Blue Shirts,Shirts,2591.85,109,4,FALSE
13939,United Colors of Benetton Men Solid Grey Polo Tshirts,Tshirts,3337.65,686,4.6,TRUE
46803,Nike Men White Sports Shoes,Sports Shoes,2523.2,516,3.9,FALSE
44845,Puma Men Red Ducati Logo T-shirt,Tshirts,1348.85,677,4.7,TRUE
39292,Red Chief Men Black Sandals,Sandals,2785.54,440,3.9,FALSE
56639,Mumbai Slang Women Red & Black Tunic,Tunics,2878.63,985,5,TRUE
10142,Rockport Men Captoe Brown Casual Shoes,Casual Shoes,4147.72,734,4,FALSE
20132,Wrangler Women Ribbed Green Top,Tops,3809.84,236,4.8,TRUE
50890,Prafful Yellow & Maroon Printed Sari,Sarees,3487.06,547,4.1,FALSE
17073,Lino Perros Women Weaved  Brown Belt,Belts,1010.24,649,3.9,FALSE
28969,Biba Women Red Embroidered Churidar Kurta with Dupatta,Kurta Sets,3742.77,764,3.8,FALSE
6531,Nike Unisex Allegian Blue Backpack,Backpacks,2751.37,410,4.8,TRUE
22697,Nike Men Zoom Atlas+ Silver Sports Shoes,Sports Shoes,4523.45,872,4,FALSE
35246,Manchester United Men White Socks,Socks,4639.42,881,4,FALSE
57974,Prafful Multi Coloured Sari,Sarees,748.2,498,3.8,FALSE
33030,Mother Earth Women Printed Black Kurta,Kurtas,4192.89,743,4.9,TRUE
2038,ADIDAS Mens Stylish Black Polo T-shirt,Tshirts,669.64,913,3.9,FALSE
28095,Jockey MC Men Grey Melange Y Front Briefs 8003,Briefs,2152.26,729,3.9,FALSE
6421,Lotto Men's Bavarian Black Flip Flop,Flip Flops,2940.35,230,4.9,TRUE
21192,Quiksilver Unisex Red Backpack,Backpacks,1166.45,861,4.9,TRUE
22646,Wildcraft Unisex Grey & Blue Duffle Bag,Duffel Bag,3858.41,179,3.9,FALSE
2634,Carlton London Men Beige Strapped Sandal,Sandals,537.6,198,4.8,TRUE
38587,Nike Women White Jdi T-Shirt,Tshirts,1258.7,521,3.9,FALSE
36933,Bulgari Women Omnia Perfume,Perfume and Body Mist,3113.59,867,3.6,FALSE
33378,Baggit Women Slap Crush Black Clutch,Clutches,3714.74,770,4.7,TRUE
33736,Pieces Women Green Jeggings,Jeggings,4624.89,672,4.7,TRUE
59796,United Colors of Benetton Women Multi Coloured Top,Tops,3674.73,997,3.9,FALSE
14169,Belmonte Men Authentic Black Belts,Belts,3523.01,549,3.6,FALSE
55493,Revlon ColorBurst Bordeaux Lip Gloss 16,Lip Gloss,2274.54,698,3.8,FALSE
8095,Fastrack Men Beach Upgrades Analog White Watch,Watches,505.78,404,4.7,TRUE
55961,Colorbar Take Me As I Am Smacking Cherry Lipcolor With Sharpener 004,Lipstick,1040.72,965,4.9,TRUE
56208,Estelle Women Gold Pendant,Pendant,2905.5,260,3.9,FALSE
11440,United Colors of Benetton Women Light Winter White Top,Tops,3538.08,707,4.7,TRUE
30157,Wrangler Men Brown Belt,Belts,2378.52,645,3.8,FALSE
43467,SDL by Sweet Dreams Women Blue Night suits,Night suits,3788.06,79,4.5,FALSE
28199,Ray-Ban Men High Street Gold Sunglasses,Sunglasses,2848.38,626,3.6,FALSE
57916,Fruit of the Loom Men Pack of Three Socks,Socks,833.79,73,4.4,FALSE
45291,CASIO Enticer Women Black Dial Analogue Watch LTP-1233D-1ADF SH47,Watches,1364.07,992,3.9,FALSE
51457,Tonga Women Black Dress,Dresses,4279.99,772,4.9,TRUE
21083,Clarks Men Black Leather Semiformal Shoes,Formal Shoes,3762.11,271,3.9,FALSE
52042,Just Natural Unisex Black Rain Jacket,Rain Jacket,4526.43,651,4.1,FALSE
48533,Wrangler Women Black Canvas Handbag,Handbags,1029.01,667,4.8,TRUE
10381,United Colors of Benetton Men Solid Blue Shirts,Shirts,4956,733,4.2,FALSE
35064,Allen Solly Men Leather Black Belt,Belts,1442.33,791,3.9,FALSE
23711,Ray-Ban Men Wayfarer Sunglasses,Sunglasses,553.01,974,4.3,FALSE
14125,Flying Machine Men Washed Blue Jeans,Jeans,4988.4,638,4.8,TRUE
9479,John Miller Men Green white check Purple Shirts,Shirts,1764.83,629,4.1,FALSE
9914,Puma Women Core Lite Shopper Black Bags,Handbags,3506.09,926,3.7,FALSE
52054,Myntra Men White T-shirt,Tshirts,1295.07,450,4.1,FALSE
59277,Titan Women White Watch,Watches,3111.03,914,4.9,TRUE
19052,Catwalk Women Classic Brown Flats,Heels,4568.16,950,3.6,FALSE
37470,Esprit Women Silver Dial Watch,Watches,1940.82,653,4.1,FALSE
33542,Wrangler Women Suzan Yellow Top,Tops,3516.14,561,4.5,FALSE
25645,Fastrack Men Black Casual Watch,Watches,1345.57,137,3.6,FALSE
25820,Diva Women Printed Cream Kurta,Kurtas,3311.58,514,4,FALSE
25736,Wrangler Men Leather Black Wallet,Wallets,2014.03,99,4.9,TRUE
6379,Numero Uno Men's Navy Blue Shoe,Casual Shoes,1450.44,152,3.5,FALSE
8346,ADIDAS Men Slimsoll White Sports Shoes,Sports Shoes,1909.32,417,4.6,TRUE
10157,Puma Unisex Puma Flips Blue Flip Flops,Flip Flops,1304.78,985,4.8,TRUE
16494,LOCOMOTIVE Men Black Printed Round Neck T-shirt,Tshirts,4558.62,541,3.9,FALSE
55286,Lakme All Over Shimmer Gloss,Beauty Accessory,2287.34,607,3.8,FALSE
36853,Spykar Men Everybody White Shirt,Shirts,1603.76,740,4.9,TRUE
22386,Mark Taylor Men White & Navy Striped Shirt,Shirts,2517.84,828,4.6,TRUE
46577,Timex Women Blue Watch,Watches,1942.41,317,3.7,FALSE
6396,Lotto Men Revenge 02 Beige Grey Floater,Sandals,3849.89,446,3.8,FALSE
31080,Fabindia Women Orange Stole,Stoles,4870.49,369,4.4,FALSE
42935,French Connection Men Khaki Handbag,Handbags,2471.15,569,4.1,FALSE
59813,United Colors of Benetton Men Beige Trousers,Trousers,4374.65,498,4.3,FALSE
43253,Aneri Women Cream Kurta,Kurtas,3046.38,826,4.9,TRUE
12915,Spykar Men Back Print Grey T-Shirts,Tshirts,1207.56,525,4.1,FALSE
12215,Basics Men Navy Trousers,Trousers,3607.8,947,4.8,TRUE
43494,French Connection Men Blue T-shirt,Tshirts,2810.46,639,4.5,FALSE
11842,Playboy Men Casual Beige Casual Shoes,Casual Shoes,3427.73,958,3.7,FALSE
34734,Puma Women Osuran White Sports Shoes,Sports Shoes,4503.59,289,4.6,TRUE
58898,Hakashi Men Black & Grey Silk Tie,Ties,2481.96,307,4.3,FALSE
49381,Vans Men Navy Blue Versa Casual Shoes,Casual Shoes,4555.3,757,3.8,FALSE
12735,Nike Unisex U Black Caps,Caps,3878.01,993,3.9,FALSE
59042,Carlton London Women Black Heels,Heels,2698.72,891,4.3,FALSE
3107,Probase Men's Cheap Fast & Easy Black T-shirt,Tshirts,3214.5,692,4.4,FALSE
54607,Jockey ELANCE Men Grey Briefs 1009,Briefs,1965.12,439,5,TRUE
43953,Catwalk Women Purple Flats,Heels,4926.19,392,4.8,TRUE
47625,Portia Women White Flats,Heels,3503.08,822,3.8,FALSE
27097,Aneri Women Blue Printed Kurta,Kurtas,697.31,803,4.7,TRUE
4924,Gini and Jony Girl's Velia White Peach Infant Kidswear,Tops,1969.8,436,3.5,FALSE
6387,Puma Men's Trim Mesh Navy White Shoe,Sports Shoes,3304.91,443,3.7,FALSE
58351,Locomotive Men Blue T-shirt,Tshirts,753.5,732,3.8,FALSE
17122,Lino Perros Women Polka Blue Handbag,Handbags,607.48,708,4.4,FALSE
35271,Lee Women Holly Green Top,Tops,2525.11,319,3.8,FALSE
39864,Gini and Jony Boys Polo Red T-Shirt,Tshirts,1997.11,198,4,FALSE
51760,Catwalk Women Grey Peep Toes,Heels,2472.34,429,3.9,FALSE
51252,Park Avenue Men Black Belt,Belts,1682.12,860,4,FALSE
12924,iD Men Casual Black Sandals,Sandals,1241.23,77,4.9,TRUE
15753,Facit Men Square Neck Grey Innerwear Vest,Innerwear Vests,3601.15,198,5,TRUE
45334,Cobblerz Women Black &Pink Sandals,Heels,2815.57,469,4.5,FALSE
27589,Scullers Men Green & White Striped T-shirt,Tshirts,1400.69,329,4.4,FALSE
46243,Fusion Beats Women White & Green Tunic,Tunics,1938.15,231,4.6,TRUE
10306,Clarks Men Rocco Fuse Leather Grey Casual Shoes,Casual Shoes,3163.14,215,4.7,TRUE
46561,Timex Expedition Men Black Dial Watch,Watches,825.03,66,4.6,TRUE
13403,United Colors of Benetton Men Check Red Shirts,Shirts,1163.54,199,3.6,FALSE
19484,Levis Men Jazz Stripes Grey Trunks,Trunk,829.61,388,4,FALSE
25238,Lino Perros Women Grey and Black Handbag,Handbags,4155.43,94,4,FALSE
16125,ADIDAS Women Blue Polo TShirt,Tshirts,3885.84,551,4.1,FALSE
3427,Myntra Men's I Have Healing Hand Black T-shirt,Tshirts,3889.91,891,4,FALSE
3453,ADIDAS Men's Colroy White Blue Shoe,Sports Shoes,3723.46,238,4.7,TRUE
41078,Lotto Men Black Tread Sandals,Sandals,3512.23,700,4.6,TRUE
57402,Amante Women Maroon Briefs PGDI03,Briefs,2646.46,110,3.5,FALSE
15257,ADIDAS Originals Women Decade Low Sleek Black Casual Shoes,Casual Shoes,3390.25,343,3.9,FALSE
46805,Nike Women Grey Sports Shoes,Sports Shoes,672.63,883,4.4,FALSE
20133,Wrangler Women Ribbed Red Top,Tops,3296.59,82,3.7,FALSE
19061,Aurelia Women Printed Red Kurti,Kurtis,4000.45,348,3.6,FALSE
39667,Lotto Men White Sports Shoes,Sports Shoes,2751.61,464,4.7,TRUE
16898,Police Men Casual Blue Sunglasses,Sunglasses,2108.81,673,4.2,FALSE
54406,Baggit Women Olive Handbag,Handbags,1748.42,852,4.8,TRUE
7271,Superman Men's Superman USA Fly Grey Heather T-shirt,Tshirts,3392.61,598,4.7,TRUE
48170,Fossil Women Blue Floral Print Wallet,Wallets,3617.61,480,4.8,TRUE
18231,Manchester United Men Printed Navy Blue Tshirt,Tshirts,4419.35,544,3.6,FALSE
18820,Peter England Men Statements Black Wallet,Wallets,2040.5,149,3.8,FALSE
6590,Nike Men's Team Poly White T-Shirt,Tshirts,3963.98,72,3.9,FALSE
46873,Lino Perros Men Pack of 2 Socks,Socks,3026.1,469,3.7,FALSE
18225,Manchester United Men Printed White Tshirt,Tshirts,4472.76,473,4.2,FALSE
4813,ADIDAS Men's F50 St Pes Black T-Shirt,Tshirts,2875.15,536,4.7,TRUE
7067,Nike Unisex All Access SO Grey Backpack,Backpacks,2829.33,779,4.9,TRUE
8903,Indigo Nation Men Textura Olive Trousers,Trousers,3100.45,138,4.8,TRUE
28781,Enamor Women Pack of 2 Briefs,Briefs,3871.92,258,4.2,FALSE
5097,Wrangler Men's Hand Of Quality White T-shirt,Tshirts,4841.11,320,4.5,FALSE
53930,KIARA Women Grey Handbag,Handbags,831.04,982,3.8,FALSE
18230,Manchester United Men Printed White Tshirt,Tshirts,740.46,798,4.1,FALSE
11954,Ganuchi Men Casual Black Casual Shoes,Casual Shoes,4718.98,949,4.8,TRUE
10168,United Colors of Benetton Men Punk Black Casual Shoes,Casual Shoes,2884.44,455,3.5,FALSE
27703,Murcia Women Grey Handbag,Handbags,3267.06,770,4.3,FALSE
49655,Mineral Pink & Green Skirt,Skirts,2670.91,327,4.8,TRUE
46517,Timex Men White Dial Watch,Watches,921.46,255,3.7,FALSE
13328,Gini and Jony Kids Boys Printed Green Tshirts,Shirts,3956.4,639,5,TRUE
50277,Arrow Men Brown Formal Shoes,Formal Shoes,3862.51,962,3.5,FALSE
7321,Red Tape Men's Brown Shoe,Casual Shoes,1902.66,377,4.8,TRUE
11881,Franco Leone Men Formal Brown Formal Shoes,Formal Shoes,1878.08,659,4,FALSE
24335,ADIDAS Men Grey T-shirt,Tshirts,4270.29,907,3.7,FALSE
10645,Doodle Boy Athlethic Red Tshirts,Tshirts,825.61,926,3.7,FALSE
31660,Indigo Nation Men Printed Black Shirt,Shirts,4464.97,911,4.6,TRUE
11287,Wrangler Men Blue Texas Jeans,Jeans,1654.98,385,4.8,TRUE
41311,Gini and Jony Girls Fixed Weast White Capris,Capris,3168.43,655,4.5,FALSE
46478,Timex Women White Watch,Watches,4711.97,641,4.9,TRUE
26478,Puma Men Graphic Red T-shirt,Tshirts,3551.55,87,4.8,TRUE
47348,Baggit Women Golden Clutch,Clutches,2364.93,969,3.5,FALSE
56056,Colorbar Extra Durable Candid Lip Gloss 013,Lip Gloss,3602.9,277,4.5,FALSE
7492,Nike Women Squad Black Capri,Capris,2047.91,532,4,FALSE
27155,Mark Taylor Men Striped White Shirt,Shirts,1747.66,183,4.2,FALSE
49584,Catwalk Women Black Heels,Heels,4985.07,757,3.6,FALSE
36042,OTLS Unisex Blue Duffle Bag,Duffel Bag,3878.56,439,3.9,FALSE
10387,Puma Men Indication  178 Black Watches,Watches,3401.24,843,4.4,FALSE
48878,Lucera Women Silver Pendant,Pendant,2098.8,662,3.8,FALSE
31685,Nike Men Sweet Classic Leather White Shoes,Casual Shoes,721.22,474,4.5,FALSE
25144,Lino Perros Women Leatherite Orange Handbag,Handbags,639.76,636,4.9,TRUE
48577,Revv Men Steel Bracelet,Bracelet,2993.82,855,3.5,FALSE
21367,Manchester United Men Printed Red  T-Shirt,Tshirts,3929.15,559,4.7,TRUE
9545,Nike Men Grey T-shirt,Tshirts,2918.21,769,4.5,FALSE
8555,Basics Men White & Blue Polo T-shirt,Tshirts,4283.53,644,3.6,FALSE
47248,Playboy Men Orange Casual Shoes,Casual Shoes,650.42,476,4.7,TRUE
6701,UCB Men's The Graphic Alien Print Navy Blue T-shirt,Tshirts,2150.38,998,3.8,FALSE
54117,Rocia Women Brown Flats,Heels,1566.82,704,3.9,FALSE
27925,Scullers For Her Black Trousers,Trousers,2512.73,523,3.6,FALSE
7687,Puma Men's Long Logo Bermuda White Short,Shorts,825.69,617,4.3,FALSE
35692,U.S. Polo Assn. Men White Shoes,Casual Shoes,4793.59,410,4.2,FALSE
41992,Gini and Jony Boys Customised Black Shorts,Shorts,1504.65,848,4,FALSE
29480,Giordano Men Black Dial Watch,Watches,4650.38,260,3.8,FALSE
54533,F Sports Men Black Cyber Sports Shoes,Sports Shoes,2416.52,228,4.8,TRUE
25857,Skechers Men Black Casual Shoes,Casual Shoes,4934.86,969,4.8,TRUE
47995,Helix Men Black Watch,Watches,2993.26,107,4.3,FALSE
47331,Baggit Women Black Raptaa Brush Mobile Pouch,Mobile Pouch,4688.75,122,3.9,FALSE
33587,Wrangler Men Pixelate Poster Purple T-shirt,Tshirts,524.07,264,3.6,FALSE
14671,Basics Men Blue Slim Fit Checked Shirt,Shirts,3867.07,949,4.8,TRUE
14968,Newhide Vintage Washed Wallet,Wallets,4563.73,827,3.6,FALSE
16447,Levi's Men Stripes Blue  Tshirts,Tshirts,1128.74,122,3.5,FALSE
57409,Amante Women Off-White Lace Bikini Briefs PGSM02,Briefs,932.57,516,4.2,FALSE
20583,Baggit Women Dhano Taj Red Wallet,Wallets,2410.58,320,4.6,TRUE
26595,Puma Men Jago Ripstop White Sports Shoes,Sports Shoes,4701.56,548,4.2,FALSE
16807,Locomotive Men Check Blue Shirt,Shirts,2940.74,403,3.6,FALSE
51232,Satya Paul Women Green Printed Kaftan,Kurtas,2873.55,283,4.5,FALSE
19548,United Colors of Benetton Men Solid Purple Sweatshirt,Sweatshirts,1135.07,368,4.5,FALSE
16060,Highlander Men Solid Beige Trouser,Trousers,503.55,68,4.5,FALSE
59404,Tokyo Talkies Women Blue Top,Tops,4145.63,674,3.8,FALSE
53078,Rocia Women Purple Clutch,Clutches,894.09,624,4.7,TRUE
43937,Catwalk Women Black & Pink Heels,Heels,3352.32,421,4.2,FALSE
10244,Murcia Women Emma Beige Handbags,Handbags,4615.77,233,4.3,FALSE
57872,Biotique Women Bio Dandelion Ageless Lightening Serum,Face Moisturisers,1438.93,326,4.3,FALSE
7768,Nike Men's As Vapor Ulti Grey Black T-Shirt,Tshirts,3493.73,723,3.9,FALSE
33627,Lino Perros Women Pink Wallet,Wallets,854.14,804,3.9,FALSE
13461,United Colors of Benetton Men Check Black Shirts,Shirts,3216.9,194,3.5,FALSE
59783,Estelle Gold Plated Bracelet,Bracelet,1237.69,707,4.1,FALSE
32860,Wildcraft Unisex Blue & Grey Backpack,Backpacks,3811.79,130,4.2,FALSE
52948,FNF Multi Coloured Sari,Sarees,1855.54,371,4.6,TRUE
53815,Ayaany Women White Printed Kurta,Kurtas,2585.26,484,3.6,FALSE
10483,Flying Machine Men Damson Maroon Tshirts,Tshirts,3197.44,882,4.9,TRUE
23815,Puma Men Evo Black Casual Shoes,Casual Shoes,1270.73,92,3.9,FALSE
54384,Baggit Women Olive Green Handbag,Handbags,3837.37,362,4.1,FALSE
38433,Baggit Women Green Mobile Pouch,Mobile Pouch,1861.88,955,3.6,FALSE
12469,Basics Men Blue Checked Shirt,Shirts,3480.67,342,4.5,FALSE
54123,Rocia Women Brown Flats,Heels,1212.27,737,4.6,TRUE
40926,Gini and Jony Boys Comics Blue Jeans,Jeans,3596.53,937,4.9,TRUE
21707,Fossil Men Black Dial Chronograph Watch JR1262,Watches,1076.85,118,4,FALSE
39149,Aneri Women Red Kurtas,Kurtas,2414.1,105,3.9,FALSE
7771,Converse Unisex As Chucks Black Floater,Sandals,1612.43,680,4.6,TRUE
28178,Ray-Ban Men Aviator Sunglasses,Sunglasses,3867.69,253,4.6,TRUE
6810,Timberland Men Earthkeeper Burnsh Medium Brown Shoe,Casual Shoes,1679.16,469,4.9,TRUE
4918,Gini and Jony Girls Vollie Pink Top,Tops,4467.73,976,3.8,FALSE
28171,Ray-Ban Men Aviator Black Sunglasses,Sunglasses,4513.19,616,4.6,TRUE
10991,Inkfruit Men Havy Metal Brown Tshirts,Tshirts,1383.99,599,3.6,FALSE
11519,Catwalk Women Bronze Brown Heels,Heels,3262.31,292,4.2,FALSE
39466,Diva Women Pink Kurta,Kurtas,894.73,250,3.7,FALSE
3623,Puma Men's Neon Cat Black Yellow Flip Flop,Flip Flops,2261.92,797,4.5,FALSE
48559,Revv Men Steel Bracelet,Bracelet,3709.95,523,4.4,FALSE
50892,Prafful Red & Green Printed Sari,Sarees,3467.4,576,3.6,FALSE
26342,DKNY Women White Dial Watch NY8294,Watches,3311.15,705,4,FALSE
47171,Ganuchi Men Black Sandals,Sandals,1771.43,126,4.1,FALSE
21134,s.Oliver Women Solid Grey Sweater,Sweaters,2201.11,527,3.9,FALSE
26418,Turtle Men Check Purple Shirt,Shirts,963.26,870,3.6,FALSE
4184,Rockport Men D2N Desert Boot Dark Brown Shoe,Casual Shoes,3735.6,489,4,FALSE
24626,Converse Men Black Roll Down Shoes,Casual Shoes,2767.5,312,4.7,TRUE
11584,W Women Printed Grey Kurtis,Kurtis,3689.45,234,4,FALSE
24047,Locomotive Men Printed Blue T-shirt,Tshirts,1620.25,104,4,FALSE
28770,Aurelia Women Printed Green Kurti,Kurtis,1959.97,357,4.9,TRUE
11823,Playboy Men Casual Green Casual Shoes,Casual Shoes,2003.97,565,3.6,FALSE
38657,Nike Men Court Majestic Black Shoes,Sports Shoes,615.84,348,4.7,TRUE
13154,Puma Men Scribble Black Tshirts,Tshirts,2034.72,601,4.2,FALSE
21455,Roxy Women Grey T-shirt,Tshirts,4114.87,279,4.9,TRUE
57378,Amante Women Pink Briefs PFCL05,Briefs,4537.84,426,4.1,FALSE
14073,Flying Machine Women Printed Blue Tshirts,Tshirts,2831.98,335,4.6,TRUE
32272,Vishudh Women Printed Purple Kurta,Kurtas,2549.76,187,3.6,FALSE
3960,Jealous 21 Women Purple Tube Top,Tops,638.71,527,4.9,TRUE
12691,Nike Men Dual Fusion Grey Sports Shoes,Sports Shoes,4456.42,664,4,FALSE
21067,Clarks Men Gofor Life Brown Casual Shoe,Casual Shoes,558.55,56,4.3,FALSE
16351,Peter England Men Stripes Cream Shirt,Shirts,4751.38,725,3.7,FALSE
11130,Scullers Women Solid Purple Tops,Tops,2701.47,468,4.9,TRUE
8379,Doodle Girl's Princess Lime Green Top,Tshirts,2038.71,521,4.5,FALSE
51893,Nyk Women Red Wallet,Wallets,4658.98,984,3.6,FALSE
57727,Lotus Herbals Seduction Cranberry Punch Lip Gloss 30,Lip Gloss,609.76,469,3.7,FALSE
26720,Puma Men Foundation Polo Grey T-shirt,Tshirts,3116.41,926,4.1,FALSE
3609,Converse Men's All Star HI Navy Blue Canvas Shoe,Casual Shoes,2970.2,325,3.8,FALSE
56446,Streetwear Shine Divine Blue Divine Nail Polish 04,Nail Polish,1486.94,610,4,FALSE
4599,Wildcraft Unisex Green & Grey Duffel Bag,Duffel Bag,2429.99,657,5,TRUE
28880,Enamor Women Black Mid-Rise Bikini Brief,Briefs,3435.19,620,4.5,FALSE
51900,Nyk Women Black Wallet,Wallets,3772.09,792,4.9,TRUE
50983,Enamor Women Pink Nightdress,Nightdress,503.23,738,4.2,FALSE
14733,Arrow Men Stripes White Shirts,Shirts,4715.84,139,4.6,TRUE
31648,Indigo Nation Men Striped Purple Shirt,Shirts,1240.36,331,4.2,FALSE
19514,Wrangler Leather Men Black Wallets,Wallets,1551.11,597,4,FALSE
55504,Revlon Super Lustrous Pink Crystals Lip Gloss 59,Lip Gloss,1685.63,220,4.3,FALSE
11113,Indigo Nation Men Check White Shirt,Shirts,670.19,687,4.1,FALSE
42839,French Connection Women Brown Handbag,Handbags,1053.73,860,5,TRUE
9506,John Miller Men White Stripes Shirts,Shirts,4938.57,404,4.2,FALSE
17639,Puma Women Darsey Black Scarf,Scarves,1918.48,253,4.7,TRUE
49040,Lucera Women Silver Ring,Ring,1018.85,338,4.5,FALSE
49918,Fabindia Brown Printed Ajrakh Dhonekhali Saree,Sarees,981.46,917,4.2,FALSE
54575,Sushilas Women Printed Maroon Kurta,Kurtas,3737.57,511,4.2,FALSE
32806,iPanema Women Ritmos Black Heels,Heels,4345.56,658,4,FALSE
52110,Myntra Women Sea Green Printed Kurta,Kurtas,1656.29,799,3.7,FALSE
41459,Lee Cooper Men Black Sandals,Sandals,594.09,222,4.6,TRUE
30073,Ed Hardy Men Black Dial Watch,Watches,1503.91,350,4.9,TRUE
51685,Louis Philippe Men Brown Sunglasses LP207-C1,Sunglasses,754.32,649,3.8,FALSE
59271,Titan Women Steel Watch,Watches,965.28,960,4.9,TRUE
37198,United Colors of Benetton Women Check Red Dress,Dresses,2441.79,912,3.8,FALSE
33845,Puma Men Future Cat White Shoes,Casual Shoes,1534.63,578,4.3,FALSE
31823,Titan Men White Dial Watch,Watches,2821.76,189,4,FALSE
14592,United Colors of Benetton Men Printed Brown Belts,Belts,1640.72,815,3.7,FALSE
36512,United Colors of Benetton Men Black Backpack,Backpacks,4732.42,327,3.6,FALSE
31282,Puma Men Bonn Graphic Green T-shirt,Tshirts,4576.75,712,4,FALSE
3343,Myntra Executive Light Yellow T-shirt,Tshirts,3050.63,560,3.6,FALSE
19026,Catwalk Women Peep Toe Beige Peep Toes,Heels,2094.91,395,3.7,FALSE
3616,Puma Men Deccan Chargers Woven Black Shirt,Shirts,2215.16,895,3.7,FALSE
58822,FCUK Men Black Dial Watch FC1068SUMGN,Watches,2353.34,189,3.5,FALSE
3882,Wrangler Men's University Broad Stripe Polo Green T-shirt,Tshirts,3774.11,163,3.7,FALSE
24024,Locomotive Men Printed Black T-shirt,Tshirts,2532.38,629,4.4,FALSE
9373,Puma Unisex Foundation Pink Socks,Socks,4355.28,556,4.7,TRUE
21962,Murcia Women Casual Maroon Handbag,Handbags,4748.43,415,3.8,FALSE
2716,Disney Kids Girl's Minnie Red Stripped Kidswear,Tops,2011.76,740,3.6,FALSE
